run_id,treat_none,treat_all,random,score,causal
814,45452,54396,46307,48042,49206
815,45410,54333,46312,48008,49136
816,45909,54759,46813,48488,49623
817,45792,54737,46670,48444,49564
818,45490,54392,46382,48106,49208
819,45599,54599,46468,48233,49317
820,45773,54582,46712,48353,49439
821,45695,54562,46611,48375,49456
822,45911,54675,46771,48470,49633
823,45861,54742,46783,48465,49550
824,45883,54607,46781,48445,49561
825,45493,54383,46373,48176,49214
826,45672,54504,46521,48355,49450
827,45306,54296,46219,47954,49119
828,45698,54369,46607,48246,49409
829,45732,54568,46609,48355,49509
830,45591,54505,46410,48214,49356
831,45825,54807,46731,48389,49552
832,45871,54736,46731,48522,49632
833,45515,54473,46448,48138,49271
834,45857,54648,46688,48478,49531
835,45669,54481,46595,48259,49366
836,45831,54609,46743,48449,49594
837,45758,54635,46622,48389,49512
838,45615,54572,46480,48195,49323
839,45819,54654,46788,48419,49563
840,45675,54737,46612,48318,49491
841,45536,54476,46478,48183,49376
842,45623,54516,46540,48230,49399
843,45679,54700,46618,48348,49471
844,45660,54555,46584,48275,49386
845,45634,54517,46509,48294,49374
846,45621,54400,46442,48310,49423
847,45849,54635,46726,48495,49646
848,45592,54360,46414,48214,49267
849,45591,54591,46516,48212,49303
850,45607,54657,46425,48214,49277
851,46154,54883,47014,48742,49930
852,46022,55026,46866,48699,49752
853,45576,54282,46423,48131,49248
854,45632,54369,46523,48300,49354
855,45555,54365,46406,48169,49293
856,45715,54480,46621,48308,49409
857,45625,54273,46508,48224,49351
858,45722,54561,46634,48397,49476
859,45709,54563,46588,48338,49419
860,45712,54533,46601,48249,49408
861,45623,54666,46529,48224,49474
862,45754,54455,46662,48293,49441
863,45815,54681,46722,48427,49548
864,45567,54411,46454,48214,49283
865,45673,54393,46498,48305,49416
866,45965,54815,46911,48614,49682
867,45716,54450,46630,48255,49333
868,45584,54493,46541,48234,49343
869,45555,54634,46506,48250,49402
870,45978,54718,46919,48592,49739
871,45728,54525,46629,48333,49477
872,45812,54578,46695,48437,49515
873,45808,54576,46596,48481,49478
874,45935,54676,46801,48610,49726
875,45421,54363,46355,48094,49289
876,45498,54575,46349,48140,49234
877,45747,54680,46587,48350,49469
878,45691,54717,46557,48399,49473
879,45683,54737,46680,48282,49463
880,45648,54577,46533,48329,49402
881,45554,54099,46388,48150,49227
882,45638,54560,46545,48252,49381
883,46002,54940,46842,48657,49783
884,45804,54614,46673,48437,49483
885,45638,54611,46515,48285,49317
886,45814,54723,46697,48534,49554
887,45608,54560,46466,48206,49297
888,45766,54707,46657,48407,49452
889,45783,54655,46651,48411,49509
890,45944,54717,46827,48599,49744
891,45663,54780,46592,48273,49388
892,45624,54420,46575,48316,49307
893,45684,54585,46523,48288,49451
894,45730,54530,46624,48357,49446
895,45777,54590,46617,48415,49431
896,45990,54836,46869,48662,49737
897,45734,54439,46590,48387,49460
898,45561,54394,46468,48171,49266
899,45529,54485,46435,48185,49267
900,45941,54928,46821,48562,49693
901,45866,54709,46677,48549,49640
902,45787,54699,46670,48454,49500
903,45494,54490,46432,48132,49347
904,45609,54552,46549,48271,49351
905,45461,54375,46324,48088,49150
906,45502,54493,46387,48111,49264
907,45590,54540,46512,48220,49323
908,45858,54726,46711,48517,49561
909,45822,54811,46723,48404,49546
910,45714,54682,46557,48416,49552
911,45712,54669,46579,48335,49495
912,45641,54520,46493,48276,49441
913,45513,54450,46522,48191,49189
914,45831,54835,46670,48490,49616
915,45871,54722,46764,48458,49586
916,45638,54498,46551,48231,49334
917,45753,54663,46701,48368,49500
918,45448,54385,46336,48083,49134
919,45650,54494,46507,48255,49436
920,45571,54622,46518,48305,49355
921,45582,54681,46501,48254,49354
922,45874,54693,46700,48485,49577
923,45573,54510,46480,48163,49288
924,45611,54515,46536,48193,49313
925,45929,54696,46836,48597,49629
926,45568,54582,46435,48236,49386
927,45586,54711,46444,48386,49428
928,45971,54938,46827,48592,49686
929,45775,54845,46756,48447,49539
930,45818,54785,46717,48445,49537
931,45671,54661,46593,48323,49451
932,45835,54747,46726,48465,49602
933,45542,54414,46404,48115,49282
934,45824,54607,46671,48426,49608
935,45767,54684,46652,48426,49580
936,45724,54629,46581,48408,49435
937,45705,54533,46622,48389,49470
938,45938,54716,46779,48532,49671
939,45489,54385,46326,48106,49167
940,45541,54494,46421,48158,49352
941,45830,54647,46711,48452,49569
942,45530,54371,46476,48137,49261
943,45953,54833,46918,48602,49650
944,46033,54931,46955,48671,49765
945,45836,54633,46702,48407,49576
946,45778,54776,46641,48382,49605
947,45829,54423,46636,48402,49492
948,45930,54966,46784,48618,49779
949,45821,54888,46769,48491,49564
950,45882,54624,46726,48528,49578
951,45602,54366,46495,48227,49347
952,45816,54807,46696,48529,49582
953,46149,54903,47044,48788,49847
954,45524,54680,46462,48143,49300
955,45755,54454,46633,48357,49494
956,45713,54706,46567,48393,49480
957,45503,54461,46410,48090,49263
958,45809,54781,46721,48449,49542
959,45590,54596,46409,48208,49363
960,45629,54551,46579,48270,49426
961,45457,54494,46366,48199,49347
962,45716,54739,46555,48435,49544
963,45736,54653,46623,48341,49463
964,45861,54796,46748,48465,49622
965,45711,54599,46530,48372,49446
966,45570,54497,46522,48205,49349
967,45647,54465,46506,48292,49472
968,45738,54572,46555,48334,49528
969,45801,54598,46631,48427,49528
970,45753,54747,46705,48406,49508
971,45430,54275,46340,48043,49144
972,45666,54586,46546,48287,49339
973,45750,54583,46676,48424,49467
974,45482,54458,46426,48172,49185
975,45603,54471,46449,48257,49366
976,45771,54634,46606,48369,49495
977,45603,54617,46538,48344,49397
978,45617,54682,46491,48235,49386
979,45754,54715,46634,48432,49580
980,45899,54621,46791,48521,49671
981,45532,54613,46399,48192,49346
982,45583,54689,46463,48237,49359
983,45863,54701,46749,48499,49593
984,45510,54588,46494,48158,49316
985,45692,54652,46629,48340,49408
986,45932,54681,46842,48512,49636
987,45508,54619,46476,48188,49247
988,45781,54649,46643,48432,49608
989,45570,54548,46514,48201,49337
990,45458,54286,46344,48106,49223
991,45790,54690,46681,48522,49533
992,45707,54753,46615,48412,49536
993,45680,54590,46552,48342,49442
994,45913,54800,46736,48555,49677
995,45679,54563,46578,48252,49481
996,45909,54803,46852,48597,49660
997,45891,54801,46848,48585,49640
998,45753,54638,46591,48405,49570
999,45703,54646,46630,48298,49382
